BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,fips,state,county_name,state_name,latitude,longitude
200206,16,1325,200206,22,1700,1136460,5297170,CALIFORNIA,6.0,2002,June,wildfire,C,71,SAN BERNARDINO,SGX,16-JUN-02 13:25:00,PST,22-JUN-02 17:00:00,3,0,0,0,1000000.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,2.0,NE,DEVORE,1.0,W,SUMMIT,0.0,0.0,0.0,0.0,"Named  the ""Blue Cut Fire"", it was started by arsonist and rapidly consumed 6864 acres in a six day period due to hot dry windy conditions. Interstate 15 and Highway 138 were closed as 3 miles of highway signs and infrastructure burned and visibility dropped to less than 1/4 mile in smoke. Cost of fighting the fire was $4.4 million. Dense acrid smoke from the fire also filled the Apple Valley area prompting Air Quality Advisories to be issued. Residents of Oak Hills and Summit Valley were forced to evacuate. One structure was lost. Three fire fighters suffered first and second degree burns and smoke inhalation. They had to deploy emergency fire shelters after a 25 foot wall of flames suddenly shifted towards them and engulfed their fire engine.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200206,17,1500,200206,17,1900,1136461,5297171,CALIFORNIA,6.0,2002,June,wildfire,C,71,SAN BERNARDINO,SGX,17-JUN-02 15:00:00,PST,17-JUN-02 19:00:00,0,0,0,0,150000.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,2.0,E,MORONGO VLY,2.0,E,MORONGO VLY,0.0,0.0,0.0,0.0,A vacant cabin and several acres of brush were consumed.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200206,24,1625,200206,25,700,1136471,5297181,CALIFORNIA,6.0,2002,June,wildfire,C,71,SAN BERNARDINO,SGX,24-JUN-02 16:25:00,PST,25-JUN-02 07:00:00,0,0,0,0,0.0,0.0,LAW ENFORCEMENT,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,2.0,W,CRESTLINE,5.0,N,CRESTLINE,0.0,0.0,0.0,0.0,"A 10 acre brush fire threatened the town Crestline, forcing the closures of Highways 18 and 138. Dense Smoke from the fire drifted over Hesperia, Apple Valley, and Victorville and lowered the visibility to 1/2 mile. Evacuations were also ordered for Crestline, but no structures were damaged.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200206,26,1930,200206,27,1700,1136477,5297241,CALIFORNIA,6.0,2002,June,wildfire,C,71,SAN BERNARDINO,SGX,26-JUN-02 19:30:00,PST,27-JUN-02 17:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,ARROWHEAD SPGS,0.0,No direction,ARROWHEAD SPGS,0.0,0.0,0.0,0.0,This fire flared up within the boundary of the 2500 acre Arrowhead Fire that occurred during the early part of June 2002. It occurred on unburned acreage and remained fully contained within the established fire corridor.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200206,24,1515,200206,24,1735,1136470,5297180,CALIFORNIA,6.0,2002,June,wildfire,C,71,SAN BERNARDINO,SGX,24-JUN-02 15:15:00,PST,24-JUN-02 17:35:00,0,0,0,0,0.0,0.0,LAW ENFORCEMENT,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,1.0,NW,DEVORE,3.0,NW,DEVORE,0.0,0.0,0.0,0.0,"Another brush fire along Interstate 15 on the south side of the Cajon Pass, rapidly burned into the area previously consumed by the Blue Cut fire,  which ended two days earlier. Dense smoke again filled the Cajon Pass and drifted over the Apple Valley. Interstate 15 was closed for a few hours.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200205,14,1732,200205,14,1800,1134464,5291433,CALIFORNIA,6.0,2002,May,wildfire,C,71,SAN BERNARDINO,SGX,14-MAY-02 17:32:00,PST,14-MAY-02 18:00:00,0,0,0,0,0.0,0.0,LAW ENFORCEMENT,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,3.0,SE,SAN BERNARDINO ARPT,3.0,SE,SAN BERNARDINO ARPT,0.0,0.0,0.0,0.0,Brush fire.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200207,28,512,200207,28,700,1138523,5303612,CALIFORNIA,6.0,2002,July,wildfire,C,71,SAN BERNARDINO,SGX,28-JUL-02 05:12:00,PST,28-JUL-02 07:00:00,0,0,0,0,0.0,0.0,LAW ENFORCEMENT,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,1.0,N,CRESTLINE,1.0,N,CRESTLINE,0.0,0.0,0.0,0.0,Brush fire.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200207,29,753,200207,29,813,1138526,5303615,CALIFORNIA,6.0,2002,July,wildfire,C,71,SAN BERNARDINO,SGX,29-JUL-02 07:53:00,PST,29-JUL-02 08:13:00,0,0,0,0,0.0,0.0,LAW ENFORCEMENT,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,4.0,N,SAN BERNARDINO,4.0,N,SAN BERNARDINO,0.0,0.0,0.0,0.0,Brush fire at junction of Highway 30 and Interstate 215.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200207,24,1300,200207,24,1500,1138529,5303618,CALIFORNIA,6.0,2002,July,wildfire,C,71,SAN BERNARDINO,SGX,24-JUL-02 13:00:00,PST,24-JUL-02 15:00:00,0,0,0,0,3000.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,VICTORVILLE,0.0,No direction,VICTORVILLE,0.0,0.0,0.0,0.0,A signal flare fired during military exercises  started a brush fire that damaged six abandoned structures on the Southern California Logistics Airport.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200207,10,1300,200207,10,1500,1138513,5303537,CALIFORNIA,6.0,2002,July,wildfire,C,71,SAN BERNARDINO,SGX,10-JUL-02 13:00:00,PST,10-JUL-02 15:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,COLTON,0.0,No direction,COLTON,0.0,0.0,0.0,0.0,Three acres of brush burned.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200207,10,1500,200207,10,2030,1138514,5303538,CALIFORNIA,6.0,2002,July,wildfire,C,71,SAN BERNARDINO,SGX,10-JUL-02 15:00:00,PST,10-JUL-02 20:30:00,2,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,COLTON,0.0,No direction,COLTON,0.0,0.0,0.0,0.0,Seventy acres of brush was burned in the Santa Ana River bed. Two firefighters were hospitalized with heat exhaustion.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200207,17,1420,200207,17,2100,1138516,5303540,CALIFORNIA,6.0,2002,July,wildfire,C,71,SAN BERNARDINO,SGX,17-JUL-02 14:20:00,PST,17-JUL-02 21:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,6.0,S,CRESTLINE,6.0,S,CRESTLINE,0.0,0.0,0.0,0.0,Two brush fires consumed 37 acres along and just off of Highway 18 at the west end.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200208,4,1300,200208,4,1700,1141008,5309892,CALIFORNIA,6.0,2002,August,wildfire,C,71,SAN BERNARDINO,SGX,04-AUG-02 13:00:00,PST,04-AUG-02 17:00:00,0,0,0,0,130000.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,FOREST FALLS,0.0,No direction,FOREST FALLS,0.0,0.0,0.0,0.0,"Black bears, rummaging through an unoccupied cabin, knocked over a halogen lamp which started a fire. The fire consumed the cabin and several power lines, and killed one of the bears.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200208,6,800,200208,10,800,1141009,5309893,CALIFORNIA,6.0,2002,August,wildfire,C,71,SAN BERNARDINO,SGX,06-AUG-02 08:00:00,PST,10-AUG-02 08:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,3.0,N,FOREST FALLS,3.0,N,FOREST FALLS,0.0,0.0,0.0,0.0,"A plane crash at the 10,300 foot elevation level in the San Gorgonio Wilderness Area burned two acres in dead downed logs. Smoke Jumpers had to parachute in, to contain the fire.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200208,29,1733,200208,30,1730,1141006,5309890,CALIFORNIA,6.0,2002,August,wildfire,C,71,SAN BERNARDINO,SGX,29-AUG-02 17:33:00,PST,30-AUG-02 17:30:00,0,0,1,0,20000.0,0.0,TRAINED SPOTTER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,LYTLE CREEK,0.0,No direction,LYTLE CREEK,0.0,0.0,0.0,0.0,"A 350 acre fire burned in the Lytle creek Area. Fire investigators searching near the start of the fire, found a burned vehicle and the body of a 70 year old man about 200 yards away. The cause of death had not been ascertained as of 9/9/02.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200207,23,1630,200207,23,2000,1138510,5303534,CALIFORNIA,6.0,2002,July,wildfire,C,71,SAN BERNARDINO,SGX,23-JUL-02 16:30:00,PST,23-JUL-02 20:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,CHINO,0.0,No direction,CHINO,0.0,0.0,0.0,0.0,"A brush fire in Carbon Canyon, threatened several homes before being brought under containment. About 5 acres were burned, and no structures were damaged or lost.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200207,22,1457,200207,22,1500,1138518,5303542,CALIFORNIA,6.0,2002,July,wildfire,C,71,SAN BERNARDINO,SGX,22-JUL-02 14:57:00,PST,22-JUL-02 15:00:00,0,0,0,0,55000.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,HESPERIA,0.0,No direction,HESPERIA,0.0,0.0,0.0,0.0,Strong winds and extremely dry conditions fanned a house fire. As a result five outbuildings were destroyed.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200210,13,130,200210,13,1700,1144042,5318881,CALIFORNIA,6.0,2002,October,wildfire,C,71,SAN BERNARDINO,SGX,13-OCT-02 01:30:00,PST,13-OCT-02 17:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,ARROWHEAD JCT,0.0,No direction,ARROWHEAD JCT,0.0,0.0,0.0,0.0,"Named the ""Cold Fire"", it began during the early morning hours along a remote ridge about 1 mile east of Highway 18, just above Waterman Canyon. In all, about 25 acres were burned.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200209,5,2220,200209,6,700,1143254,5316330,CALIFORNIA,6.0,2002,September,wildfire,C,71,SAN BERNARDINO,SGX,05-SEP-02 22:20:00,PST,06-SEP-02 07:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,3.0,N,LYTLE CREEK,3.0,N,LYTLE CREEK,0.0,0.0,0.0,0.0,A one acre brush fire was caused by a burning vehicle.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200310,21,1422,200310,31,2359,1163274,5335896,CALIFORNIA,6.0,2003,October,wildfire,C,71,SAN BERNARDINO,SGX,21-OCT-03 14:22:00,PST,31-OCT-03 23:59:00,35,0,0,0,50000000.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,4.0,NW,FONTANA,5.0,NW,LYTLE CREEK,0.0,0.0,0.0,0.0,"Named the Grand Prix Fire, this fire was started by arsonist on October 21, 2003. It burned 59,448 acres before being fully contained on  November 5, 2003. During the first seven days, the fire increased rapidly in size and burned across freeways, railways, and into the communities of Glen Helen, Cajon Canyon, Mt. Baldy Village, Lytle Creek, Rancho Cucamonga, and Fontana. It destroyed 135 houses, 60 outbuildings, 1 commercial property, 1 helicopter, 11 cars, 1 boat, 1 trailer, and several miles of utility and highway infrastructure. It also damaged another 71 houses and 10 outbuildings. Atmospheric conditions preceding the fire were: maximum temperatures near 105 degrees, minimum relative humidity around 5%, and winds from the northeast 10 to 20 mph during the night and morning hours, switching to southwest 5-10 mph during the afternoon hours. After the fire started, the afternoon southwest winds became more dominate, and the fire generally was wind driven. On October 24, the predominate wind direction returned to northeast and gusted 40 to 70 mph with relative humidities ranging from a minimum of 3% to a maximum of 28%.  On October 25, when the northeast winds temporarily relaxed, the fire became plume dominated as the heat column rose into the dry and unstable mid and upper layers. During this time and for about 30 minutes following the collapse of the plume, fire whirls were observed. On October 26, the west flank of the Old Fire and the east flank of the Grand Prix Fire merged in the Cajon Pass, forming a 30 mile long flaming front. The west flank of the Grand Prix Fire that had now burned into Los Angeles County and the Angeles National Forest, was renamed the Padua Fire for administrative purposes. Smoke from these fires forced the closure of air traffic for four hours at Ontario, Los Angeles, Burbank, and Orange County airports. On the 8th day of the fires, the northeast winds finally relaxed. The following day, October 29, the wind flow switched to the southwest, and the air mass moistened rapidly. Through the remaining days of October and into early November, precipitation fell over the fire area, with rainfall averaging from 0.25 to over 1.00 inch, while 3 to 12 inches of snow fell at elevations above 6500 feet. However, the fire though not as active, was not fully contained when the month of October ended.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200310,25,900,200310,31,2359,1163275,5335897,CALIFORNIA,6.0,2003,October,wildfire,C,71,SAN BERNARDINO,SGX,25-OCT-03 09:00:00,PST,31-OCT-03 23:59:00,5,0,4,0,696400000.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,3.0,N,SAN BERNARDINO,7.0,N,YUCAIPA,0.0,0.0,0.0,0.0,"Named the Old Fire, this fire was started by an arsonist on October 25. It consumed 91,200 acres before it was fully contained on November 5, 2003. During the month of October, it destroyed 850 houses, 10 commercial buildings, 1460 power poles, 220 electrical transformers, several miles of highway and utility infrastructure. It also damaged another 35 houses. The entire San Bernardino Mountain range was evacuated. An estimated 80,000 people were evacuated during the first day, and this caused a 28 mile long traffic jam on Highway 18. Eventually the foothill communities of Silverwood Lake, South Hesperia, Oak Hills, Summit Valley, Telephone Canyon, and Las Flores were also evacuated. Smoke, ash, and/or flames from the fire severely impacted and/or halted ground, air, and rail transportation into and out of Southwest California several times. Atmospheric conditions preceding it's start and during the first four days were: high temperatures 90 to 100 degrees, relative humidity ranging from 3 percent during the day to 20 percent at night, and predominate north to northeast winds. The condition and loading of the fuels also caused the fire to grow upwind and up slope against 25 to 50 mph winds. On the first day of the fire, it destroyed 400 houses and 10 commercial buildings. By the second day it had merged with the east flank of the Grand Prix Fire. By the third day when the northeast winds were no longer dominate, it burned over the ridge line, through the Cajon Pass, and down the high desert steppe towards Hesperia. On the fourth day, Wednesday Oct. 29th, an increase in southwest flow caused the southeast flank of the fire to grow rapidly towards Big Bear Lake. Wind gusts over 40 mph were measured across the ridges. Moisture increased rapidly over the next several days and light rain fell along the coastal slopes and ridge tops. As the month of October closed, the fire was still active and hooking around the northwest and northeast side of the San Bernardino Mountain range, threatening to burn up the north slope and into the resort communities.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200310,1,1530,200310,1,1800,1163272,5335894,CALIFORNIA,6.0,2003,October,wildfire,C,71,SAN BERNARDINO,SGX,01-OCT-03 15:30:00,PST,01-OCT-03 18:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,3.0,E,VICTORVILLE,3.0,E,VICTORVILLE,0.0,0.0,0.0,0.0,A wildfire in the Mojave River bed consumed 10 acres of brush before being contained.,No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200311,1,0,200311,5,600,1163927,5336551,CALIFORNIA,6.0,2003,November,wildfire,C,71,SAN BERNARDINO,SGX,01-NOV-03 00:00:00,PST,05-NOV-03 06:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,5.0,N,UPLAND,0.0,No direction,MUSCOY,0.0,0.0,0.0,0.0,"The Grand Prix Fire, which began on October 21, 2003, was not fully contained until November 5. Though it was still active until November 13, no additional damage, injuries, or fatalities occurred after October 31. During the first three days of November, additional light to moderate rain, sleet, and snow fell on the fire. This further slowed the fire from rekindling. Total costs of fighting the fire (October 21 through November 13, 2003) were computed at $11,571,772.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200311,1,0,200311,5,600,1163928,5336552,CALIFORNIA,6.0,2003,November,wildfire,C,71,SAN BERNARDINO,SGX,01-NOV-03 00:00:00,PST,05-NOV-03 06:00:00,7,0,2,0,278600000.0,0.0,PARK/FOREST SERVICE,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,6.0,S,HESPERIA,7.0,N,LAKE ARROWHEAD,0.0,0.0,0.0,0.0,"The Old Fire, which began on October 25, was not fully contained until November 5. During the first few days of November, another 2 deaths and 7 injuries occurred and 143 structures were lost. These are in addition to those reported in the October 2003 Storm data for the Old Fire. Light to moderate rain, sleet, and snow fell 11/01 through 11/03 and slowed the fire growth. Rock and mud slides on Highway 18 and 330 hampered access to some areas during these days, but crews were able to complete containment lines by November 5. The fire was still active until mid November. The total cost of fire fighting (October 25 through November 14, 2003) was computed at $42,336,057.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
200309,5,1404,200309,10,1404,1162348,5337471,CALIFORNIA,6.0,2003,September,wildfire,C,71,SAN BERNARDINO,SGX,05-SEP-03 14:04:00,PST,10-SEP-03 14:04:00,9,0,0,0,200000.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,5.0,NE,HIGHLAND,2.0,SE,LAKE ARROWHEAD,0.0,0.0,0.0,0.0,"Named the Bridge fire, it burned 1352 acres before being fully contained. It forced the evacuation of the towns of Fredalba, Smiley Park, Nob Hill, Enchanted Forest, and part of Running Springs, affecting more than 1000 residents. The main highways, 330 and 18, were closed for several days. Property damage was contained to guardrails, power lines, and traffic signs along the highway corridors, in addition to one out building. Cost of fighting the fire were in excess of $2.3 million dollars.",No entry,6071,CA,San Bernardino County,California,34.83,-116.19
