county_state,population,positive_tests,deaths,latitude,longitude,deaths_per_100K,death_risk_index,cluster,hotspot
"Custer County, Colorado",5068.0,10.0,0.0,38.09,-105.36,0.0,0.0,5.0,1.0
"Delta County, Colorado",31162.0,104.0,1.0,38.86,-107.86,3.209036647198511,10.29791620306306,80.0,0.0
"Denver County, Colorado",727211.0,9623.0,412.0,39.739166666666996,-104.98472222222,56.65480857687797,3209.7673348826856,5.0,1.0
"Dolores County, Colorado",2055.0,1.0,0.0,37.75,-108.52,0.0,0.0,80.0,0.0
"Douglas County, Colorado",351154.0,1616.0,58.0,39.35,-104.93,16.51696976255432,272.81029013713373,5.0,1.0
"Eagle County, Colorado",55127.0,1026.0,9.0,39.62,-106.7,16.32593828795327,266.5362609820586,5.0,1.0
"Elbert County, Colorado",26729.0,85.0,2.0,39.28,-104.13,7.482509633731152,55.9879504188795,5.0,1.0
"El Paso County, Colorado",720403.0,4575.0,136.0,38.84,-104.52,18.878322272394755,356.39105182039583,5.0,1.0
"Fremont County, Colorado",47839.0,102.0,0.0,38.48,-105.44,0.0,0.0,5.0,1.0
"Garfield County, Colorado",60061.0,691.0,4.0,39.6,-107.9,6.659895772631159,44.35421170231038,25.0,1.0
"Gilpin County, Colorado",6243.0,13.0,0.0,39.86,-105.52,0.0,0.0,5.0,1.0
"Grand County, Colorado",15734.0,42.0,1.0,40.1,-106.12,6.355662895640015,40.39445084301522,5.0,1.0
"Gunnison County, Colorado",17462.0,246.0,6.0,38.67,-107.01,34.360325277745964,1180.6319531925083,80.0,0.0
"Hinsdale County, Colorado",820.0,3.0,0.0,37.82,-107.28,0.0,0.0,80.0,0.0
"Huerfano County, Colorado",6897.0,6.0,1.0,37.69,-104.96,14.499057561258518,210.2226701646878,36.0,1.0
"Jackson County, Colorado",1392.0,8.0,0.0,40.66,-106.34,0.0,0.0,5.0,1.0
"Jefferson County, Colorado",582881.0,3874.0,227.0,39.59,-105.25,38.944484380173655,1516.67286363759,5.0,1.0
"Kit Carson County, Colorado",7097.0,42.0,3.0,39.31,-102.6,42.27138227420036,1786.8697593715806,99.0,0.0
"Lake County, Colorado",8127.0,70.0,0.0,39.19,-106.36,0.0,0.0,5.0,1.0
"La Plata County, Colorado",56221.0,197.0,2.0,37.29,-107.85,3.5573895875206776,12.655020677400536,80.0,0.0
"Larimer County, Colorado",356899.0,1359.0,35.0,40.65,-105.46,9.806696012037019,96.17128667250277,5.0,1.0
"Las Animas County, Colorado",14506.0,15.0,0.0,37.32,-104.04,0.0,0.0,36.0,1.0
"Lincoln County, Colorado",5701.0,6.0,0.0,38.98,-103.52,0.0,0.0,99.0,0.0
"Logan County, Colorado",22409.0,647.0,5.0,40.73,-103.11,22.31246374224642,497.84603824906105,77.0,0.0
"Mesa County, Colorado",154210.0,255.0,3.0,39.02,-108.47,1.9453991310550547,3.7845777791097617,25.0,1.0
"Mineral County, Colorado",769.0,18.0,0.0,37.69,-106.93,0.0,0.0,80.0,0.0
"Moffat County, Colorado",13283.0,24.0,1.0,40.61,-108.2,7.528419784687194,56.67710445446957,25.0,1.0
"Montezuma County, Colorado",26183.0,107.0,4.0,37.34,-108.6,15.27708818699156,233.38942347311703,80.0,0.0
"Montrose County, Colorado",42758.0,274.0,13.0,38.41,-108.27,30.403667150007013,924.3829761684156,80.0,0.0
"Morgan County, Colorado",29068.0,674.0,46.0,40.26,-103.81,158.24962157699187,25042.942729261133,5.0,3.0
"Otero County, Colorado",18278.0,52.0,5.0,37.9,-103.71,27.35529051318525,748.3119190607629,99.0,0.0
"Ouray County, Colorado",4952.0,12.0,1.0,38.16,-107.77,20.193861066235865,407.7920247624367,80.0,0.0
"Park County, Colorado",18845.0,42.0,1.0,39.12,-105.71,5.3064473335102145,28.158383303317667,5.0,1.0
"Phillips County, Colorado",4265.0,19.0,0.0,40.59,-102.35,0.0,0.0,77.0,0.0
"Pitkin County, Colorado",17767.0,166.0,2.0,39.22,-106.92,11.256824449822705,126.71609669412625,5.0,1.0
"Prowers County, Colorado",12172.0,47.0,0.0,37.96,-102.4,0.0,0.0,99.0,0.0
"Pueblo County, Colorado",168424.0,597.0,34.0,38.15,-104.51,20.187146724932315,407.52089289394553,5.0,1.0
"Rio Blanco County, Colorado",6324.0,6.0,0.0,39.98,-108.2,0.0,0.0,25.0,1.0
"Rio Grande County, Colorado",11267.0,87.0,2.0,37.61,-106.39,17.750954113783614,315.0963719496514,80.0,0.0
"Routt County, Colorado",25638.0,99.0,6.0,40.48,-106.99,23.40276152586005,547.6892470362754,5.0,1.0
"Saguache County, Colorado",6824.0,107.0,2.0,38.08,-106.3,29.30832356389215,858.9778301257958,80.0,0.0
"San Juan County, Colorado",728.0,2.0,0.0,37.77,-107.67,0.0,0.0,80.0,0.0
"San Miguel County, Colorado",8179.0,73.0,0.0,38.01,-108.43,0.0,0.0,80.0,0.0
"Sedgwick County, Colorado",2248.0,11.0,1.0,40.88,-102.35,44.48398576512456,1978.8249895518043,77.0,0.0
"Summit County, Colorado",31011.0,339.0,4.0,39.6356,-106.10235,12.89864886653123,166.37514258206738,5.0,1.0
"Teller County, Colorado",25388.0,110.0,3.0,38.88,-105.15,11.816606270679062,139.63218375625172,5.0,1.0
"Washington County, Colorado",4908.0,47.0,0.0,39.98,-103.2,0.0,0.0,99.0,0.0
"Weld County, Colorado",324492.0,3523.0,141.0,40.54,-104.4,43.452535039384635,1888.1228013489495,5.0,1.0
"Yuma County, Colorado",10019.0,62.0,0.0,40.0,-102.42,0.0,0.0,99.0,0.0
"Fairfield County, Connecticut",943332.0,17793.0,1406.0,41.23,-73.37,149.04614706169195,22214.753953935506,59.0,3.0
"Hartford County, Connecticut",891720.0,12645.0,1412.0,41.81,-72.73,158.34566904409456,25073.35090502193,97.0,3.0
"Litchfield County, Connecticut",180333.0,1597.0,138.0,41.79,-73.24,76.52509524047179,5856.090201563277,59.0,3.0
"Middlesex County, Connecticut",162436.0,1377.0,191.0,41.44,-72.52,117.58477184860499,13826.178570688488,97.0,3.0
"New Haven County, Connecticut",854757.0,13041.0,1101.0,41.35,-72.9,128.80853856710152,16591.63960779248,59.0,3.0
"New London County, Connecticut",265206.0,1402.0,103.0,41.47,-72.1,38.837733686266525,1508.3695578853615,97.0,0.0
"Tolland County, Connecticut",150721.0,1019.0,66.0,41.85,-72.33,43.78951838164556,1917.521920096474,97.0,0.0
"Windham County, Connecticut",116782.0,693.0,15.0,41.83,-71.99,12.844445205596752,164.9797726395774,97.0,0.0
"Kent County, Delaware",180786.0,2167.0,107.0,39.1,-75.5,59.18599891584525,3502.9824676664357,17.0,1.0
"New Castle County, Delaware",558753.0,6794.0,287.0,39.58,-75.64,51.36437746195546,2638.2992720542384,17.0,1.0
"Sussex County, Delaware",234225.0,5608.0,191.0,38.68,-75.34,81.54552246771267,6649.672234532232,17.0,3.0
"District of Columbia, District of Columbia",705749.0,12126.0,585.0,38.895,-77.036666666667,82.89065942707677,6870.861420255631,44.0,3.0
"Alachua County, Florida",269043.0,3581.0,21.0,29.683333333333,-82.366666666667,7.805443739476589,60.92495197013427,58.0,0.0
"Baker County, Florida",29210.0,370.0,4.0,30.32,-82.27,13.693940431359122,187.52400453761206,58.0,0.0
"Bay County, Florida",174705.0,3603.0,21.0,30.24,-85.63,12.02026272859964,144.48671606456165,29.0,1.0
"Bradford County, Florida",28201.0,331.0,3.0,29.95,-82.17,10.637920641112018,113.16535556659713,58.0,0.0
"Brevard County, Florida",601942.0,5497.0,114.0,28.3,-80.7,18.93870173538314,358.6744234218044,32.0,1.0
"Broward County, Florida",1952778.0,56516.0,709.0,26.124354,-80.249503,36.3072504913513,1318.216438241729,32.0,3.0
"Calhoun County, Florida",14105.0,287.0,7.0,30.41,-85.2,49.62779156327543,2462.917695447912,29.0,1.0
"Charlotte County, Florida",188910.0,1957.0,86.0,26.9,-81.95,45.52432375205124,2072.4640530815764,32.0,1.0
"Citrus County, Florida",149657.0,1227.0,27.0,28.85,-82.52,18.0412543349125,325.48685797699915,58.0,0.0
"Clay County, Florida",219252.0,2842.0,48.0,29.98,-81.86,21.892616715012863,479.2866666304606,58.0,0.0
"Collier County, Florida",384902.0,9468.0,122.0,26.08,-81.4,31.69637985773002,1004.6604960855133,32.0,1.0
"Columbia County, Florida",71686.0,2542.0,10.0,30.23,-82.63,13.949725190413748,194.59483288806388,58.0,0.0
"DeSoto County, Florida",38001.0,1280.0,14.0,27.19,-81.81,36.84113575958527,1357.2692840561926,32.0,1.0
"Dixie County, Florida",16826.0,263.0,4.0,29.59,-83.19,23.772732675621064,565.1428188665415,58.0,0.0
"Duval County, Florida",957755.0,21179.0,153.0,30.33,-81.65,15.974857870749826,255.19608399065766,58.0,0.0
"Escambia County, Florida",318316.0,7775.0,95.0,30.61,-87.33,29.844556981113108,890.6975813989071,83.0,0.0
"Flagler County, Florida",115081.0,910.0,10.0,29.47,-81.3,8.689531721135547,75.5079615326209,58.0,0.0
"Franklin County, Florida",12125.0,116.0,1.0,29.8,-84.82,8.247422680412372,68.01998086938039,92.0,0.0
"Gadsden County, Florida",45660.0,1426.0,18.0,30.58,-84.61,39.42181340341656,1554.0793720137933,92.0,0.0
"Gilchrist County, Florida",18582.0,329.0,3.0,29.73,-82.8,16.144656118824667,260.64992119510276,58.0,0.0
"Glades County, Florida",13811.0,391.0,3.0,26.95,-81.19,21.721815943812903,471.83728789688445,32.0,1.0
"Gulf County, Florida",13639.0,373.0,1.0,29.9,-85.24,7.331915829606276,53.75698973243108,92.0,0.0
"Hamilton County, Florida",14428.0,574.0,3.0,30.49,-82.95,20.792902689215417,432.34480224318173,92.0,0.0
"Hardee County, Florida",26937.0,836.0,7.0,27.49,-81.81,25.986561235475367,675.301364845111,32.0,1.0
"Hendry County, Florida",42022.0,1645.0,36.0,26.55,-81.17,85.66941126076817,7339.248025766632,32.0,3.0
"Hernando County, Florida",193920.0,1706.0,32.0,28.55,-82.47,16.5016501650165,272.30445816858906,58.0,0.0
"Highlands County, Florida",106221.0,1195.0,26.0,27.34,-81.34,24.477269089916305,599.1367021001722,32.0,1.0
"Hillsborough County, Florida",1471968.0,28950.0,335.0,27.91,-82.35,22.75864692710711,517.956009952722,58.0,3.0
"Holmes County, Florida",19617.0,431.0,2.0,30.87,-85.81,10.19523882346944,103.94289466757853,29.0,1.0
"Indian River County, Florida",159923.0,2233.0,45.0,27.7,-80.58,28.13854167318022,791.7775274933,32.0,1.0
"Jackson County, Florida",46414.0,1577.0,31.0,30.8,-85.21,66.79019261429741,4460.929829454948,29.0,1.0
"Jefferson County, Florida",14246.0,337.0,5.0,30.42,-83.9,35.097571248069634,1231.8395075133242,92.0,0.0
"Lafayette County, Florida",8422.0,111.0,1.0,29.99,-83.18,11.873664212776061,140.98390183775896,92.0,0.0
"Lake County, Florida",367118.0,4526.0,51.0,28.77,-81.72,13.891991130917035,192.98741758147756,58.0,0.0
"Lee County, Florida",770577.0,15298.0,295.0,26.58,-81.92,38.28300092008975,1465.5881594475925,32.0,1.0
"Leon County, Florida",293582.0,4257.0,14.0,30.46,-84.28,4.768684728627777,22.740354041047777,92.0,0.0
"Levy County, Florida",41503.0,578.0,3.0,29.28,-82.79,7.2283931282076,52.24966721591885,58.0,0.0
"Liberty County, Florida",8354.0,399.0,2.0,30.23,-84.89,23.940627244433802,573.153632856926,92.0,0.0
"Madison County, Florida",18493.0,618.0,7.0,30.45,-83.47,37.85216027686151,1432.7860376252124,92.0,0.0
"Manatee County, Florida",403253.0,8494.0,182.0,27.48,-82.36,45.132956233431614,2036.9837383688537,32.0,1.0
"Marion County, Florida",365579.0,5046.0,60.0,29.21,-82.06,16.412321276659764,269.3642896882988,58.0,0.0
"Martin County, Florida",161000.0,3601.0,75.0,27.08,-80.4,46.58385093167701,2170.0551676247055,32.0,1.0
"Miami-Dade County, Florida",2716940.0,120202.0,1611.0,25.774167000000002,-80.193611,59.29464765508256,3515.8552405403875,32.0,2.0
"Monroe County, Florida",74228.0,1322.0,8.0,25.12,-81.15,10.777604138599989,116.1567509683676,32.0,1.0
"Nassau County, Florida",88625.0,1079.0,10.0,30.61,-81.77,11.283497884344147,127.31732450599884,4.0,1.0
"Okaloosa County, Florida",210738.0,2799.0,28.0,30.6875,-86.5925,13.286640283195247,176.53481001502666,29.0,1.0
"Okeechobee County, Florida",42168.0,918.0,6.0,27.39,-80.89,14.228799089356858,202.45872352528255,32.0,1.0
"Orange County, Florida",1393452.0,29052.0,215.0,28.51,-81.32,15.429307934539548,238.06354333884505,58.0,0.0
"Osceola County, Florida",375751.0,8524.0,71.0,28.06,-81.15,18.895491961431905,357.03961646453774,32.0,1.0
"Palm Beach County, Florida",1496770.0,33694.0,815.0,26.71,-80.05,54.45058358999712,2964.866053291264,32.0,3.0
"Pasco County, Florida",553947.0,6361.0,96.0,28.3,-82.44,17.330177796792835,300.3350624684514,58.0,0.0
"Pinellas County, Florida",974996.0,16584.0,432.0,27.9,-82.74,44.307874083585986,1963.1877058069108,58.0,3.0
"Polk County, Florida",724777.0,12568.0,268.0,27.96,-81.7,36.976890822970375,1367.2904549338707,32.0,1.0
"Putnam County, Florida",74521.0,1294.0,15.0,29.61,-81.74,20.128554367225345,405.15870091434647,58.0,0.0
"Santa Rosa County, Florida",184313.0,3380.0,22.0,30.7,-87.02,11.936217195748537,142.47328094408306,29.0,1.0
"Sarasota County, Florida",433742.0,5537.0,120.0,27.19,-82.37,27.666216322145424,765.4195255837459,32.0,1.0
"Seminole County, Florida",471826.0,6484.0,82.0,28.71,-81.23,17.379288127402898,302.03965581528735,58.0,0.0
"Sumter County, Florida",132420.0,1087.0,30.0,28.71,-82.08,22.655188038060714,513.2575450398892,58.0,0.0
"Suwannee County, Florida",44417.0,1146.0,32.0,30.19,-82.99,72.04448747101335,5190.408174961,92.0,0.0
"Taylor County, Florida",21569.0,360.0,3.0,30.02,-83.62,13.90885066530669,193.45612682980237,92.0,0.0
"Union County, Florida",15237.0,218.0,4.0,30.04,-82.37,26.25188685436766,689.1615634145214,58.0,0.0
"Volusia County, Florida",553284.0,6928.0,112.0,29.07,-81.14,20.24276863238409,409.7696819042333,58.0,0.0
"Wakulla County, Florida",33739.0,597.0,3.0,30.15,-84.38,8.89178695278461,79.06387521371062,92.0,0.0
"Walton County, Florida",74071.0,1237.0,13.0,30.61,-86.17,17.55072835522674,308.02806579896,29.0,1.0
"Washington County, Florida",25473.0,518.0,14.0,30.61,-85.67,54.96015388843089,3020.618515440005,29.0,1.0
"Appling County, Georgia",18386.0,555.0,16.0,31.75,-82.29,87.02273468943761,7572.956352828249,4.0,1.0
"Atkinson County, Georgia",8165.0,283.0,2.0,31.29,-82.87,24.49479485609308,599.994975042084,4.0,1.0
"Bacon County, Georgia",11164.0,404.0,6.0,31.56,-82.45,53.744177714080976,2888.4366381627183,4.0,1.0
"Baker County, Georgia",3038.0,55.0,3.0,31.33,-84.45,98.74917709019091,9751.399975989885,92.0,3.0
"Baldwin County, Georgia",44890.0,917.0,38.0,33.07,-83.25,84.65137001559367,7165.854445516951,94.0,3.0
"Banks County, Georgia",19234.0,235.0,3.0,34.35,-83.5,15.597379640220442,243.27825164116317,28.0,1.0
"Barrow County, Georgia",83240.0,1061.0,32.0,33.99,-83.71,38.44305622296972,1477.8685717624112,28.0,1.0
"Bartow County, Georgia",107738.0,1545.0,55.0,34.24,-84.84,51.0497688837736,2606.0789030866995,33.0,1.0
"Ben Hill County, Georgia",16700.0,335.0,3.0,31.76,-83.22,17.964071856287426,322.707877657858,92.0,0.0
"Berrien County, Georgia",19397.0,256.0,0.0,31.27,-83.23,0.0,0.0,92.0,0.0
"Bibb County, Georgia",153159.0,3052.0,59.0,32.8,-83.7,38.52205877552086,1483.9490123046837,94.0,0.0
"Bleckley County, Georgia",12873.0,127.0,3.0,32.44,-83.33,23.30459100442787,543.1039618836604,94.0,0.0
"Brantley County, Georgia",19109.0,219.0,4.0,31.2,-81.98,20.932544874143073,438.17143490801345,4.0,1.0
"Brooks County, Georgia",15457.0,364.0,15.0,30.72888889,-83.715,97.0434107524099,9417.423570460945,92.0,3.0
"Bryan County, Georgia",39627.0,530.0,7.0,32.02,-81.44,17.664723547076488,312.04245799463854,4.0,1.0
"Bulloch County, Georgia",79608.0,1055.0,11.0,32.39,-81.74,13.817706763139382,190.92902019210783,4.0,1.0
"Burke County, Georgia",22383.0,390.0,7.0,33.06,-82.0,31.2737345306706,978.0464714948586,28.0,1.0
"Butts County, Georgia",24936.0,460.0,37.0,33.29,-83.96,148.37985242220083,22016.580604834096,94.0,3.0
"Calhoun County, Georgia",6189.0,189.0,6.0,31.53,-84.62,96.94619486185167,9398.564698192115,92.0,3.0
"Camden County, Georgia",54666.0,607.0,4.0,30.92,-81.64,7.317162404419566,53.54086565265112,4.0,1.0
"Candler County, Georgia",10803.0,211.0,4.0,32.4,-82.07,37.02675182819587,1370.9803509468063,4.0,1.0
"Carroll County, Georgia",119992.0,1687.0,46.0,33.58,-85.08,38.33588905927061,1469.6403899647044,94.0,0.0
"Catoosa County, Georgia",67580.0,527.0,9.0,34.9,-85.14,13.31754957087896,177.35712657281837,33.0,1.0
"Charlton County, Georgia",13392.0,348.0,3.0,30.78,-82.14,22.40143369175627,501.82423144615296,4.0,1.0
"Chatham County, Georgia",289430.0,4808.0,67.0,31.97,-81.09,23.148947932142487,535.873790365044,4.0,1.0
"Chattahoochee County, Georgia",10907.0,594.0,1.0,32.35,-84.79,9.168423947923351,84.05999768885441,94.0,0.0
"Chattooga County, Georgia",24789.0,175.0,2.0,34.48,-85.35,8.068094719432006,65.09415240172662,33.0,1.0
"Cherokee County, Georgia",258773.0,2743.0,54.0,34.24,-84.47,20.86771030980821,435.46133357407587,33.0,1.0
"Clarke County, Georgia",128331.0,1665.0,17.0,33.955464,-83.383245,13.24699410119145,175.4828527170011,28.0,1.0
"Clay County, Georgia",2834.0,72.0,2.0,31.62,-84.99,70.57163020465772,4980.354989742958,29.0,1.0
"Clayton County, Georgia",292256.0,4413.0,97.0,33.54,-84.36,33.19007992992445,1101.5814057547739,94.0,0.0
"Clinch County, Georgia",6618.0,169.0,4.0,30.92,-82.7,60.44122091266243,3653.1411854132625,4.0,1.0
"Cobb County, Georgia",760141.0,11206.0,297.0,33.94,-84.58,39.071698540139266,1526.597626811521,33.0,1.0
"Coffee County, Georgia",43273.0,1299.0,24.0,31.55,-82.85,55.46183532456728,3076.0151775694194,4.0,1.0
"Colquitt County, Georgia",45600.0,1454.0,21.0,31.19,-83.77,46.05263157894737,2120.8448753462603,92.0,0.0
"Columbia County, Georgia",156714.0,1793.0,19.0,33.55,-82.26,12.123996579756755,146.99129306595347,28.0,1.0
"Cook County, Georgia",17270.0,394.0,6.0,31.166666666667,-83.433333333333,34.74232773595831,1207.0293365127382,92.0,0.0
"Coweta County, Georgia",148509.0,1296.0,19.0,33.35,-84.76,12.793837410527308,163.6822756870081,94.0,0.0
"Crawford County, Georgia",12404.0,88.0,0.0,32.71,-83.98,0.0,0.0,94.0,0.0
"Crisp County, Georgia",22372.0,358.0,14.0,31.93,-83.77,62.57822277847309,3916.0339661122084,92.0,0.0
"Dade County, Georgia",16116.0,107.0,1.0,34.85,-85.5,6.205013651030033,38.502194409469055,33.0,1.0
"Dawson County, Georgia",26108.0,290.0,3.0,34.44,-84.17,11.490730810479548,132.03689455890395,33.0,1.0
"Decatur County, Georgia",26404.0,604.0,8.0,30.88,-84.58,30.298439630359038,917.9954440345111,92.0,0.0
"DeKalb County, Georgia",759297.0,12127.0,222.0,33.77,-84.23,29.237571069028323,854.8355620164821,94.0,0.0
"Dodge County, Georgia",20605.0,186.0,2.0,32.17,-83.17,9.70638194612958,94.21385048415026,4.0,1.0
"Dooly County, Georgia",13390.0,239.0,14.0,32.16,-83.8,104.55563853622107,10931.881549716916,94.0,3.0
"Dougherty County, Georgia",87956.0,2571.0,168.0,31.54,-84.22,191.00459320569377,36482.754625672555,92.0,3.0
"Douglas County, Georgia",146343.0,2245.0,48.0,33.7,-84.77,32.79965560361616,1075.817407715829,94.0,0.0
"Early County, Georgia",10190.0,342.0,31.0,31.33,-84.91,304.2198233562316,92549.70092289675,29.0,4.0
"Echols County, Georgia",4006.0,220.0,1.0,30.72,-82.9,24.962556165751373,623.1292103282918,92.0,0.0
"Effingham County, Georgia",64296.0,614.0,1.0,32.37,-81.34,1.5553067064825183,2.4189789512294984,4.0,1.0
"Elbert County, Georgia",19194.0,318.0,1.0,34.11,-82.84,5.2099614462852974,27.14369827177919,28.0,1.0
"Emanuel County, Georgia",22646.0,391.0,7.0,32.59,-82.3,30.910536077011393,955.4612405682229,4.0,1.0
"Evans County, Georgia",10654.0,202.0,1.0,32.16,-81.89,9.386146048432513,88.09973764250529,4.0,1.0
"Fannin County, Georgia",26188.0,266.0,2.0,34.86,-84.32,7.63708568810142,58.325077807403545,33.0,1.0
"Fayette County, Georgia",114421.0,918.0,24.0,33.41,-84.49,20.975170641752825,439.95778345064963,94.0,0.0
"Floyd County, Georgia",98498.0,1206.0,15.0,34.26,-85.22,15.22873560884485,231.91438824409914,33.0,1.0
"Forsyth County, Georgia",244252.0,1858.0,19.0,34.22,-84.13,7.778851350244829,60.5105283292058,33.0,1.0
"Franklin County, Georgia",23349.0,350.0,4.0,34.37,-83.23,17.13135466186989,293.4833125507712,28.0,1.0
"Fulton County, Georgia",1063937.0,17646.0,389.0,33.79,-84.47,36.56231524986912,1336.802896430812,94.0,0.0
"Gilmer County, Georgia",31369.0,484.0,3.0,34.69,-84.46,9.563581880200196,91.46209837929352,33.0,1.0
